"字段1"
"关于EMIS全球新兴市场商业资讯数据库的开通试用通知 2018-04-11"
"浙江大学关于公布2018年春季本科毕业生名单的通知 2018-04-11"
"港湾家园高层次人才预留房源第二十批选房通知 2018-04-10"
"关于举办浙江大学“求是筑梦新时代”本科生党员党务知识技能大赛决赛的通知 2018-04-10"
"关于选派优秀学生赴澳参加西澳大学海洋暑期学校的通知 2018-04-10"
"社科院关于广州市教育科学规划2018年度重大课题招标公告 2018-04-10"
"关于开展2017-2018学年团内评奖评优工作的通知  2018-04-10"
"浙江大学国际化工作专项岗位公开招聘英语能力测试及设岗单位名单通知 2018-04-10"
"信息技术中心关于玉泉校区服务前台办公地点更换的通知 2018-04-10"
"劳务派遣人员招聘启事（派遣至浙江大学化工学院化学工程联合国家重点实验室） 2018-04-09"
"劳务派遣人员招聘启事（派遣至建筑工程学院土木工程测试中心） 2018-04-09"
"浙江大学关于聘任李凤旺同志为四级职员的通知 2018-04-09"
"本科生院关于举行浙江大学第十三届大学生英语演讲竞赛的通知 2018-04-09"
"关于举行浙江大学第十六届大学生数学建模竞赛的通知 2018-04-09"
"劳务派遣人员招聘启事（派遣至浙江大学控制学院） 2018-04-09"
"浙江大学关于化学工程与生物工程学院等院系部分校设研究机构负责人调整的通知 2018-04-09"
"2018年管理人员国际化能力专项培训班开课通知 2018-04-09"
"科研院转发国家自然科学基金委员会关于发布细胞器互作网络及其功能研究重大研究计划2018年度项目指南的通告 2018-04-08"
"科研院转发国家自然科学基金委员会关于发布2018年度国家自然科学基金委员会与埃及科学研究技术院合作研究项目指南的通告 2018-04-08"
"科研院关于2018年度浙江大学中央高校基本科研业务费（自然科学领域）第八批拟立项项目公示的通知 2018-04-08"
"West Lake Symposium on Epigenetics 2018-04-08"
"中共浙江大学委员会办公室 浙江大学校长办公室印发《浙江大学2018年若干重点工作责任分解》的通知 2018-04-08"
"社科院关于申报2018年浙江省社科规划法治浙江专项课题的通知 2018-04-08"
"追逐梦想 改变世界——关于举办第七期“师说”主题论坛的通知  2018-04-08"
"营业用房公开招租公告（昙花庵路290-1、290-2号商铺） 2018-04-08"
"关于公示2018年第一批“博士研究生学术新星培养计划” 入选名单的通知 2018-04-05"
"后勤集团饮食中心关于清明节假期食堂供应安排的告示 2018-04-04"
"关于加强社会学等新增一级学科博士学位授权点学科建设的通知 2018-04-04"
"关于公布2018年度浙江大学“青年文明号”争创单位名单的通知  2018-04-04"
"关于清明节开展祭奠于子三烈士纪念活动的通知  2018-04-04"
"关于公示浙江大学第十一届“蒲公英”大学生创业大赛获奖项目的通知  2018-04-04"
"劳务派遣人员招聘启事（派遣至浙江大学生工食品学院） 2018-04-04"
"关于2018年上半年全校综合性交叉学习的开课通知 2018-04-04"
"劳务派遣人员招聘启事（派遣至浙江大学农业与生物技术学院） 2018-04-04"
"劳务派遣人员招聘启事（派遣至浙江大学化工学院制药工程研究所任其龙教授课题组） 2018-04-04"
"关于浙江大学第五期展翅计划预备学员招募选拔的通知 2018-04-04"
"浙江大学2018年拟录用人员名单公示（七） 2018-04-04"
"关于召开浙江大学第四次文科大会的预通知 2018-04-04"
"科研院转发国家自然科学基金委员会管理科学部2018年第1期应急管理项目《实施乡村振兴战略的理论、机制、制度与政策支撑研究》申请说明 2018-04-04"
"科研院转发浙江省科学技术厅关于征集浙江—葡萄牙产业联合研发计划第三轮项目的通知 2018-04-04"
"科研院转发浙江省发改委关于开展2018年省工程实验室（工程研究中心）申报工作的通知 2018-04-04"
"关于召开浙江大学党委理论学习中心组学习（扩大）会议的通知 2018-04-03"
"浙江大学西湖区块人才房和余杭区块商品房申购常见问题问答（一） 2018-04-03"
"科研院关于2018年度浙江大学中央高校基本科研业务费（自然科学领域）第七批拟立项项目公示的通知 2018-04-03"
"劳务派遣人员招聘启事（派遣至浙江大学工程师学院宁波分院） 2018-04-03"
"劳务派遣人员招聘启事（派遣至浙江大学伊利诺伊大学联合学院） 2018-04-03"
"劳务派遣人员招聘启事（派遣至浙江大学生命科学研究院） 2018-04-03"
"会计核算中心经费认领公告 2018-04-03"
"关于敦煌文献数字图书馆的开通试用通知 2018-04-03"
"关于征集2018年上半年实验技术等其他专业技术岗位招聘需求的通知 2018-04-03"
"劳务派遣人员招聘启事(派遣至浙江大学科学技术研究院) 2018-04-03"
"劳务派遣人员招聘启事（派遣至浙江大学建筑工程学院） 2018-04-03"
"劳务派遣人员招聘启事（派遣至浙江大学能源工程学院） 2018-04-03"
"研究生院关于下载2018年春季研究生学位授予仪式照片的通知 2018-04-03"
"浙江大学文化遗产研究院教师和博士后研究人员岗位招聘公告 2018-04-03"
"关于公布浙江大学2018年中东欧暑期实践学习项目录取学生名单的通知 2018-04-03"
"关于浙江大学余杭区块商品房申购的通知 2018-04-02"
"关于浙江大学西湖区块人才专项房第三批第一次申购的通知 2018-04-02"
"关于举办研究生思想政治教育特色平台立项答辩会的通知 2018-04-02"
"劳务派遣人员招聘启事（派遣至浙江大学数学科学学院） 2018-04-02"
"劳务派遣人员招聘启事（派遣至浙江大学动物科学学院） 2018-04-02"
"营业用房公开招租公告（背靠凯旋路工会活动室2间） 2018-04-02"
"浙江大学印发《浙江大学余杭区块商品房申购管理办法》的通知 2018-04-02"
"浙江大学印发《浙江大学西湖人才专项房申购和销售管理办法（第三批）》的通知 2018-04-02"
"公共管理学院关于第十期紫领人才培养计划预科班招募的通知 2018-04-02"
"中共浙江大学委员会 浙江大学印发《浙江大学辅导员队伍建设规定》的通知 2018-04-02"
"转发浙江省物价局浙江省财政厅关于调整部分教育考试收费标准的通知 2018-04-02"
"会计核算中心经费认领公告 2018-04-02"
"关于公布西湖区块人才专项房第一、二批补充申购排队计分一榜的通知 2018-03-30"
"关于正式订购爱如生中国金石库初集的通知 2018-03-30"
"关于生物学家联盟COB电子期刊数据库的开通试用通知 2018-03-30"
"关于公布《浙江大学2018年集中采购目录和标准》的通知 2018-03-30"
"科研院关于申报2018年度中国航天科工集团公司航天科学技术基金课题的通知 2018-03-30"
"人武部、学工部关于组织参加2018年全国大学生征兵工作网络视频会议的通知 2018-03-30"
"关于选拔学生赴新西兰参加奥克兰大学海洋科研暑期学校的通知 2018-03-30"
"关于2018年管理人员国际化能力专项培训班报名的通知 2018-03-30"
"关于召开经济责任审计审前布置会议的通知 2018-03-29"
"中共浙江大学委员会办公室  浙江大学校长办公室转发《中共浙江大学机关委员会关于深化“一流管理、服务师生”主题活动的实施意见》的通知 2018-03-29"
"劳务派遣人员招聘启事（派遣至浙江大学人文学院继教中心） 2018-03-29"
"浙江大学关于人事处等单位内设机构负责人职务任免的通知  2018-03-29"
"关于开展医学院附属医院岗位设置及首次聘岗工作的通知 2018-03-29"
"学校医保办转发《浙江省省级医疗保险服务中心关于落实28个大病保险谈判药品费用报销的通知》 2018-03-29"
"关于征集2018年“创青春”全国大学生创业大赛吉祥物的通知  2018-03-29"
"关于开展2019年度浙江省文物保护科技项目申报工作的通知 2018-03-28"
"离退休工作处关于2018年4月份接待群众来访安排的通知 2018-03-28"
"关于举办浙江大学第二十届校园文学大奖赛的通知  2018-03-28"
"关于深入开展学习宣传贯彻习近平新时代中国特色社会主义思想“四进四信”活动暨“青年大学习”行动的通知  2018-03-28"
"关于面向全校公开选拔2018年“创青春”全国大学生创业大赛专项挂职学生干部的通知 2018-03-28"
"中共浙江大学委员会办公室  浙江大学校长办公室关于公布2018年校领导班子成员重点调研工作方案的通知 2018-03-28"
"劳务派遣人员招聘启事（派遣至浙江大学工程师学院互联网金融分院） 2018-03-28"
"劳务派遣人员招聘启事(派遣至浙江大学新农村发展研究院) 2018-03-28"
"劳务派遣人员招聘启事（派遣至浙江大学化学系分析化学研究所课题组） 2018-03-28"
"劳务派遣人员招聘启事（派遣至浙江大学建筑工程学院） 2018-03-28"
"劳务派遣人员招聘启事（派遣至浙江大学国际设计研究院) 2018-03-27"
"关于正式订购鼎秀古籍全文检索平台的通知 2018-03-27"
"中共浙江大学委员会关于校工会等单位内设机构负责人职务任免及校团委内设机构调整的通知 2018-03-27"
"中共浙江大学委员会浙江大学关于华家池校区党工委、管委会内设机构负责人职务任免的通知 2018-03-27"
"浙江大学文化遗产研究院教师和博士后研究人员岗位招聘公告 2018-03-27"
"后勤管理处关于2018年春季研究生毕业典礼暨学位授予仪式车辆安排的通知 2018-03-27"
"科研院转发国家自然科学基金委员会关于国家自然科学基金委员会—中国科学院大科学装置科学研究联合基金2018年度项目指南的通知 2018-03-27"
"浙江大学印发《浙江大学医学院附属医院岗位设置管理实施办法》的通知 2018-03-27"
"科研院转发科技部关于发布国家重点研发计划政府间国际科技创新合作/港澳台科技创新合作重点专项2018年度第一批项目申报指南的通知 2018-03-27"
"科研院转发国家自然科学基金委员会关于国家自然科学基金委员会—中国科学院 天文联合基金2018年度项目指南的通知 2018-03-27"
"科研院转发国家自然科学基金委员会关于2018年度国家自然科学基金委员会与财团法人李国鼎科技发展基金会联合资助合作研究项目指南的通知 2018-03-27"
"社科院转发：关于全面开展浙江省教育科学规划课题网上结题的通知 2018-03-27"
"科研院关于2018年度浙江大学中央高校基本科研业务费（自然科学领域）第六批拟立项项目公示的通知 2018-03-27"
"浙江大学关于浙江大学劳动保障与社会政策研究中心等研究机构事项变更及负责人调整的通知 2018-03-27"
"关于申报2018年浙江大学“中控教育基金”大学生创新训练项目的通知 2018-03-27"
"信息技术中心关于校园网大网光缆紫金港至玉泉段检修的通知 2018-03-27"
"关于2018年清明节、劳动节、校庆日和端午节放假期间研究生课程安排的通知 2018-03-27"
"关于做好2018年高等学校教师资格认定工作的通知 2018-03-27"
"社科院关于开展2018年浙江省人力资源和社会保障科研项目申报工作的通知  2018-03-27"
"社科院关于国家体育总局气功中心2018年度科技攻关项目招标的通知 2018-03-27"
"关于举办中国文联文艺志愿服务小分队走进浙江大学活动的通知 2018-03-26"
"2018年第三批大型仪器维修补贴立项公示 2018-03-26"
"关于浙江大学2018年永平留学贷学金（总第十二期）申请的通知 2018-03-26"
"劳务派遣人员招聘启事（派遣至浙江大学航空航天学院） 2018-03-26"
"劳务派遣人员招聘启事（派遣至浙江大学生命科学学院） 2018-03-26"
"会计核算中心经费认领公告 2018-03-26"
"关于举办2018年浙江大学青年教师教学竞赛的通知 2018-03-26"
"心理健康教育与咨询中心关于2018春夏“人际效能团体”招募团体成员的通知 2018-03-26"
"研究生院关于举行2018年博士研究生学术新星培养计划评审答辩会的通知 2018-03-23"
"劳务派遣人员招聘启事（派遣至遗传学研究所徐鹏飞课题组） 2018-03-23"
"劳务派遣人员招聘启事（派遣至医学院干细胞与衰老研究组负责人纪峻峰教授） 2018-03-23"
"劳务派遣人员招聘启事（派遣至浙江大学人文高等研究院） 2018-03-23"
"科研院关于2018年度浙江大学中央高校基本科研业务费（自然科学领域）第五批拟立项项目公示的通知 2018-03-23"
"关于2018年上半年全校综合性交叉学习网上选课的通知 2018-03-23"
"档案馆关于举办2018年全校兼职档案员业务培训会议的通知 2018-03-23"
"浙江大学关于同意王可等49名本科学生转专业的公示 2018-03-23"
"浙江大学关于公布2018年3月退休人员名单的通知 2018-03-23"
"浙江大学关于浙江大学农业现代化培训中心负责人调整的通知 2018-03-23"
"[更新]关于召开高峰学科建设支持计划中期汇报会的通知 2018-03-23"
"研究生院关于做好2018年春季研究生毕业典礼暨学位授予仪式有关事项的通知 2018-03-23"
"科研院转发国家自然科学基金委员会关于特提斯地球动力系统重大研究计划2018年度项目指南 2018-03-23"
"社科院关于申报2018年浙江省哲社规划“第三次农业普查”专项课题的通知 2018-03-23"
"关于应颂敏同志任前公示的通知 2018-03-22"
"科研院关于转发科技部国际合作司关于征集2018年度“中法杰出青年科研人员交流计划”项目的通知 2018-03-22"
"营业用房公开招租公告（紫金文苑23幢103号商铺） 2018-03-22"
"营业用房公开招租公告（紫金文苑11幢107号商铺） 2018-03-22"
"营业用房公开招租公告（紫金文苑9幢104号商铺） 2018-03-22"
"营业用房公开招租公告（昙花庵路290-3、290-4号商铺） 2018-03-22"
"营业用房公开招租公告（定安路46号三楼） 2018-03-22"
"浙江大学2018年拟录用人员名单公示（六）（更新） 2018-03-22"
"浙江大学2018年党政管理岗位校内招聘拟录用人员公示 2018-03-22"
"劳务派遣人员招聘启事（派遣至浙江大学外语学院） 2018-03-22"
"浙江大学印发《浙江大学企业冠用校名管理办法》的通知 2018-03-22"
"本科生院关于举行浙江大学第九届大学生工业设计竞赛的通知 2018-03-22"
"关于推选2017年度浙江省优秀学生会组织、优秀学生干部、优秀学生组织指导老师的通知   2018-03-21"
"关于申报浙江大学第十九届学生科技文化节暨文化素质教育月活动项目的通知  2018-03-21"
"本科生院关于本科生毕业论文（设计）工作和科研训练计划项目过程管理办法实施细则制定和备案的说明 2018-03-21"
"浙江大学关于开展2017年浙江省优秀硕士学位论文评选工作的通知 2018-03-21"
"关于浙江大学推荐申报2018年国家级教学成果奖评审指导会议的通知 2018-03-21"
"劳务派遣人员招聘启事（派遣至浙江大学信电学院） 2018-03-21"
"会计核算中心经费认领公告 2018-03-21"
"会计核算中心境外汇款认领公告 2018-03-21"
"劳务派遣人员招聘启事（派遣至浙江大学发展联络办公室） 2018-03-21"
"浙江大学生命科学研究院2018年全球人才招聘 2018-03-21"
"劳务派遣人员招聘启事（派遣至浙江大学化工学院） 2018-03-21"
"劳务派遣人员招聘启事（派遣至浙江大学机械工程学院工程训练中心） 2018-03-21"
"浙江大学超重力研究中心诚聘事业编制实验技术人员 2018-03-21"
"科研院转发国家自然科学基金委员会关于中德科学中心2018年度项目指南的通知 2018-03-21"
"关于推荐2018-2022年教育部高等学校教学指导委员会委员候选人的通知 2018-03-20"
"关于举办浙江大学2018年教职工发展对象培训班的通知 2018-03-20"
"劳务派遣人员招聘启事（派遣至浙江大学能源工程学院） 2018-03-20"
"浙江大学基础医学院诚聘海内外英才 2018-03-20"
"研究生院关于做好2018年国家公派研究生项目国家留学基金委网上报名工作的通知 2018-03-20"
"研究生院关于公布2018年国家公派研究生项目拟推荐名单的通知 2018-03-20"
"关于EMS期刊和电子书数据库的开通试用通知 2018-03-20"
"关于正式订购EBSCO The Belt and Road Initiative Reference Source（一带一路资源中心数据库）的通知 2018-03-20"
"科研院关于召开浙江大学西湖学术论坛第178次会议——“半导体材料前沿研讨会”的通知 2018-03-20"
"档案馆关于“精神世界的拾荒者——韦思浩老人事迹展”开展的通知 2018-03-20"
"关于2018年教师高级职务任职条件修订及相关事项的通知 2018-03-19"
"关于举办“德勤杯”浙江大学第六届大学生职业生涯规划与创业大赛的通知 2018-03-19"
"中共浙江大学委员会印发《浙江大学2018年党委理论学习中心组学习计划》的通知 2018-03-19"
"科研院关于2018年度浙江大学中央高校基本科研业务费（自然科学领域）第四批拟立项项目公示的通知 2018-03-19"
"关于招募“青媒计划”之团学新媒体骨干训练营（第一期）学员的通知  2018-03-19"
"劳务派遣人员招聘启事（派遣至浙江大学国际教育学院） 2018-03-19"
"科研院关于转发浙江省人力资源和社会保障厅办公室关于 开展2018年度省“钱江人才计划” D类 项目择优资助工作的通知 2018-03-19"
"浙江大学关于浙江大学廉政研究中心等机构负责人调整的通知 2018-03-19"
"浙江大学关于浙江省饮用水安全与输配技术重点实验室副主任调整的通知 2018-03-19"
"关于征集省软科学研究计划项目重点研究方向的通知 2018-03-19"
"中共浙江大学委员会 浙江大学印发《浙江大学医学院附属医院内设机构设置及负责人选拔任用管理办法》的通知 2018-03-19"
"浙江大学紫金港校区西区楼路桥河湖名称征集活动启事 2018-03-16"
"关于招聘孔子学院国家公派出国教师的通知 2018-03-16"
"中共浙江大学委员会 浙江大学印发《浙江大学学院（系）、校部机关及直属单位内设机构设置和内设机构负责人选拔任用工作办法》的通知 2018-03-16"
"关于召开浙江大学2018年全面从严治党工作会议的通知 2018-03-16"
"关于召开浙江大学传达贯彻全国“两会”精神会议的通知 2018-03-16"
"关于召开浙江大学第八届教职工代表大会 第二十二届工会会员代表大会第一次会议的通知 2018-03-16"
"劳务派遣人员招聘启事（派遣至浙江大学外语学院） 2018-03-16"
"劳务派遣人员招聘启事（派遣至浙江大学化工学院） 2018-03-16"
"劳务派遣人员招聘启事(派遣至浙江大学高分子科学与工程学系) 2018-03-16"
"劳务派遣人员招聘启事（派遣至浙江大学高分子科学与工程学系） 2018-03-16"
"关于竺可桢学院复合型人才培养特色班2018年招生的通知 2018-03-15"
"劳务派遣人员招聘启事（派遣至浙江大学公共管理学院） 2018-03-15"
"浙江大学印发《浙江大学无形资产管理暂行办法》的通知 2018-03-15"
"关于开展2018年征兵工作的通知 2018-03-15"
"浙江大学印发《浙江大学国有资产管理办法》的通知 2018-03-15"
"关于18世纪戏剧数据库的开通试用通知 2018-03-15"
"继续教育管理处关于进一步加强继续教育从业人员管理的通知 2018-03-15"
"会计核算中心境外汇款认领公告 2018-03-15"
"劳务派遣人员招聘启事（派遣至浙江大学农业技术推广中心） 2018-03-15"
"关于举办浙江大学党校2018年第一期学生发展对象培训班的通知  2018-03-15"
"关于召开浙江大学本科教学工作审核评估启动会的通知 2018-03-14"
"离退休工作处关于设立紫金港服务点的通知 2018-03-14"
"劳务派遣人员招聘启事（派遣至浙江大学环境与资源学院） 2018-03-14"
"档案馆关于补拍研究生学位服照的通知 2018-03-14"
"浙江大学紫金港校区纳米楼一楼银行ATM机公开招租公告 2018-03-14"
"中共浙江大学委员会   浙江大学关于浙江大学圆正控股集团有限公司更名的通知 2018-03-14"
"浙江大学关于郑胜等职务任免的通知 2018-03-14"
"中共浙江大学委员会关于潘炳龙等同志职务任免的通知 2018-03-14"
"营业用房公开招租公告（紫金文苑9幢101号商铺） 2018-03-14"
"劳务派遣人员招聘启事（派遣至浙江大学药学院药物信息学研究所） 2018-03-14"
"浙江大学超重力研究中心诚聘优秀人才 2018-03-14"
"科研院转发浙江省科协关于开展2018年度育才工程资助培养人员推荐选拔工作的通知 2018-03-13"
"中共浙江大学委员会 浙江大学印发《浙江大学2018年工作要点》和《浙江大学2017年工作总结》的通知 2018-03-13"
"社科院关于公布2017年文化名家暨“四个一批”人才入选名单的通知 2018-03-13"
"社科院关于开展2018年度省“钱江人才计划”C类项目择优资助工作的通知 2018-03-13"
"紫金港校区工会办“Love秀•紫金”2018教职工系列培训计划的通知（所有课程全部报满） 2018-03-13"
"关于三月份校领导接待群众来访安排的通知 2018-03-13"
"中国新闻史学会2018年学术年会征稿通知 2018-03-13"
"外语学院关于领取2017年12月日本语能力测试考生成绩单及证书的通知 2018-03-13"
"劳务派遣人员招聘启事（派遣至浙江大学环境与资源学院） 2018-03-13"
"劳务派遣人员招聘启事（派遣至浙江大学材料学院） 2018-03-13"
"外语学院关于选拔优秀学生参加2018年浙江大学--联合国大学生夏令营的通知 2018-03-13"
"外语学院关于选拔学生参加2018年中东欧暑期实践学习项目的通知 2018-03-13"
"劳务派遣人员招聘启事（派遣至浙江立法研究院暨浙江大学立法研究院） 2018-03-13"
"劳务派遣人员招聘启事 （派遣至浙江大学数学学院孔德兴教授课题组） 2018-03-13"
"劳务派遣人员招聘启事（派遣至浙江大学爱丁堡大学联合学院） 2018-03-13"
"劳务派遣人员招聘启事（派遣至信电学院微纳电子研究所） 2018-03-13"
"玉泉校区工会办“快乐学堂”2018年第一期招生通知（全满） 2018-03-13"
"关于举办浙江大学第十八届“图森未来杯”大学生程序设计竞赛的通知 2018-03-13"
"浙江大学关于聘任水稻生物学等国家重点实验室副主任的通知 2018-03-13"
"清华大学2019级苏世民学者招生宣讲会 2018-03-13"
"心理健康教育与咨询中心关于2018春夏“探索未知的自己”之“沙盘游戏”团体辅导活动招募团体成员的通知 2018-03-13"
"本科生院关于2018年6月大学外语等级考试报名的通知 2018-03-13"
"本科生院关于2018年各院系本科教学科室负责人例会安排 2018-03-12"
"关于开展2017年省级部门项目支出绩效自评工作的通知 2018-03-12"
"科研院关于召开浙江大学西湖学术论坛第177次会议——“生物力学与生医工程进展”研讨的通知 2018-03-12"
"浙江大学紫金港校区学生活动中心B楼106室银行ATM机公开招租公告 2018-03-12"
"研究生院关于《浙江大学“2018年中俄政府奖学金项目”实施办法》的通知 2018-03-12"
"社科院关于申报2018年国家社科基金后期资助项目的通知 2018-03-12"
"浙江大学生物医学工程与仪器科学学院科职岗位校内招聘启事 2018-03-12"
"社科院关于申报2018年度《杭州学人文库》《杭州研究文库》《创意城市文库》项目的通知 2018-03-12"
"浙江大学关于公布2017年冬季授予博士、硕士学位名单的通知 2018-03-12"
"科研院转发2018年度国家自然科学基金委员会与新加坡国家研究基金会合作研究项目指南 2018-03-09"
"科研院转发地球科学部关于2018年度科学部应急管理项目（科技活动项目）申请的通知 2018-03-09"
"关于举办浙江大学“求是筑梦新时代”本科生党员党务知识技能大赛的通知 2018-03-09"
"本科生院关于2018年清明节、劳动节、校庆日和端午节放假期间调整本科课程的通知 2018-03-09"
"研究生院关于申办2018年浙江大学研究生国际暑期学校的通知 2018-03-09"
"研究生院关于申办2018年浙江大学研究生国际工作坊的通知 2018-03-09"
"劳务派遣人员招聘启事（派遣至浙江大学光电学院） 2018-03-09"
"劳务派遣人员招聘启事（派遣至浙江大学化工学院化学工程联合国家重点实验室柏浩研究员课题组） 2018-03-09"
"劳务派遣人员招聘启事（派遣至浙江大学动物科学学院） 2018-03-09"
"关于申报2018年度浙江省新型高校智库的通知 2018-03-09"
"关于选拔研究生赴德国马堡大学参加2018-2019秋冬学期交换生项目的通知 2018-03-09"
"研究生院关于开展2018年第一期争创优秀博士学位论文资助对象遴选工作的通知 2018-03-09"
"关于Embase数据库的开通试用通知 2018-03-09"
"关于召开浙江大学车改工作动员会的通知 2018-03-09"
"关于做好浙江大学2017-2018学年“新时代•新使命•新征程”寒假大学生社会实践活动总结工作及评选优秀团队的通知  2018-03-09"
"关于推荐参加浙江省第二届妇女儿童公益服务项目创意大赛的通知  2018-03-09"
"关于开展“三·五”学雷锋志愿服务活动月的通知   2018-03-09"
"关于2018首届国际名校学霸龙舟赛志愿者招募的通知  2018-03-09"
"劳务派遣人员招聘启事（派遣至浙江大学爱丁堡大学联合学院） 2018-03-09"
"劳务派遣人员招聘启事（派遣至浙江大学药学院公共科研平台） 2018-03-09"
"劳务派遣人员招聘启事（派遣至浙江大学生命科学研究院） 2018-03-09"
"劳务派遣人员招聘启事（派遣至浙江大学物理学系） 2018-03-09"
"浙江大学关于做好2018年硕士研究生招生录取工作的通知 2018-03-08"
"体艺部关于召开2017-2018学年校体育运动委员会、文化艺术委员会第二次全体会议的通知 2018-03-08"
"科研院转发全民科学素质纲要实施工作办公室关于举办2018年全民科学素质网络竞赛的通知 2018-03-07"
"浙江大学国际化工作专项岗位公开招聘公告 2018-03-07"
"浙江大学2018年党政管理等事业性质岗位公开招聘人员公告 2018-03-07"
"关于举办“中天杯”浙江大学第十九届大学生结构设计竞赛暨浙江省第十七届大学生结构设计竞赛选拔赛的通知 2018-03-06"
"关于省财政厅下达国库项目预算指标的通知（3.6） 2018-03-06"
"劳务派遣人员招聘启事（派遣至浙江大学物理学系） 2018-03-06"
"劳务派遣人员招聘启事（派遣至浙江大学化学系） 2018-03-06"
"关于在办事大厅引入港澳自助（卡式）签注机的通知 2018-03-06"
"浙江大学心理与行为科学系科职岗位校内招聘启事 2018-03-06"
"研究生院关于申报2018以色列理工学院工程与科学暑期项目的通知 2018-03-06"
"营业用房公开招租公告（紫金文苑23幢105号商铺） 2018-03-05"
"营业用房公开招租公告（紫金文苑23幢103号商铺） 2018-03-05"
"营业用房公开招租公告（紫金文苑10幢106号商铺） 2018-03-05"
"营业用房公开招租公告（紫金文苑9幢105号商铺） 2018-03-05"
"营业用房公开招租公告（紫金港图书馆一楼用房） 2018-03-05"
"营业用房公开招租公告（昙花庵路284-1号商铺） 2018-03-05"
"营业用房公开招租公告（昙花庵路282-2号商铺） 2018-03-05"
"营业用房公开招租公告（港湾家园22幢8号商铺） 2018-03-05"
"营业用房公开招租公告（定安路46号三楼） 2018-03-05"
"关于2017年所得12万元以上申报的通知 2018-03-05"
"紫金港校区女教职工庆三八节环启真湖健步走活动通知 2018-03-05"
"玉泉校区女教职工庆“三八节”杨公堤健步走活动通知  2018-03-05"
"西溪校区工会办关于举行“庆三八”登山活动的通知 2018-03-05"
"关于组织华家池校区女教职工庆“三八节”活动的通知  2018-03-05"
"离退休工作处关于2018年3月份接待群众来访安排的通知 2018-03-05"
"关于MRS Online Proceeding library的开通试用通知 2018-03-05"
"劳务派遣人员招聘启事（派遣至浙江大学控制学院） 2018-03-05"
"劳务派遣人员招聘启事（派遣至浙大化工学院化学工程联合国家重点实验室曹堃教授课题组） 2018-03-05"
"劳务派遣人员招聘启事（派遣至浙江大学建筑工程学院） 2018-03-05"
"关于组织开展2018年国家、省、学校、学院四级大学生创新创业项目申报的通知 2018-03-05"
"浙江省财政厅 浙江省人力资源和社会保障厅关于2018年度会计专业技术中高级资格考试有关事项的通知 2018-03-05"
"2018年浙江大学学科交叉预研专项项目招标公告 2018-03-05"
"科研院转发关于2018年度国家自然科学基金委员会与泰国研究基金会“天然产物与药物发现”合作研究项目指南 2018-03-03"
"科研院转发关于2018年度国家自然科学基金委员会与比利时弗兰德研究基金会合作研究项目指南 2018-03-03"
"科研院转发关于2018年度国家自然科学基金委员会与挪威研究理事会合作研究项目指南 2018-03-03"
"科研院转发2018年度国家自然科学基金委员会与欧盟委员会“中欧人才项目”指南 2018-03-03"
"科研院转发2018年度国家自然科学基金委员会与欧洲城市化联合研究计划合作研究项目指南 2018-03-03"
"科研院转发关于发布国家自然科学基金委员会—中国地震局地震科学联合基金2018年度项目指南的通告 2018-03-03"
"科研院转发关于2018年度国家自然科学基金委员会与泰国研究基金会“气候变化”合作研究项目指南 2018-03-03"
"科研院转发关于2018年度国家自然科学基金委员会与德国科学基金会合作研究项目指南 2018-03-03"
"浙江大学关于公布2017年冬季博士、硕士毕业生名单的通知 2018-03-02"
"浙江大学创新创业学院关于2018年大学生创业项目立项申报的通知 2018-03-02"
"浙江大学创新创业学院关于2018年创新创业实验室联合共建项目立项申报的通知 2018-03-02"
"劳务派遣人员招聘启事（派遣至医学院蒋晞课题组） 2018-03-02"
"关于“拉曼光谱分析仪”等大型仪器无偿调拨的公示 2018-03-02"
"研究生院关于2017—2018学年春夏学期研究生网上补（退）选课程注意事项 2018-03-02"
"研究生院关于申报以色列特拉维夫大学暑期智能城市课程项目的通知 2018-03-02"
"心理健康教育与咨询中心关于2018春夏“人际互动自我成长团体”招募团体成员的通知 2018-03-02"
"浙江大学关于同意张勤等70名本科学生转专业的决定 2018-03-02"
"中共浙江大学委员会印发《浙江大学中层领导干部任职试用期管理办法》的通知 2018-03-02"
"研究生院关于2017-2018学年春夏学期对本科生开放研究生课程网上选课的通知 2018-03-02"
"浙江大学2018年拟录用人员名单公示（五） 2018-03-02"
"研究生院关于做好2017-2018学年春夏学期研究生网上选课、专业课选课处理等有关事宜的通知 2018-03-02"
"中共浙江大学委员会  浙江大学印发《浙江大学中层领导班子任期目标责任制考核工作实施办法》的通知 2018-03-02"
"中共浙江大学委员会 浙江大学印发《浙江大学中层领导班子和领导干部考核工作办法》的通知  2018-03-02"
"中共浙江大学委员会 浙江大学印发《浙江大学中层领导干部竞争上岗工作实施办法》的通知 2018-03-02"
"本科生院关于做好2017-2018学年春学期开学工作的温馨提示 2018-03-01"
"科研院关于转发科技部国际合作司关于申报2018年度中日青少年科技交流计划基层对口项目的通知 2018-03-01"
"关于报送国家教学成果奖申报书（初稿）的通知 2018-02-27"
"社科院关于申报2018年度高校示范马克思主义学院和优秀教学科研团队建设项目的通知 2018-02-26"
"社科院关于申报2018年度教育部人文社会科学研究专项任务项目（高校思想政治工作）的通知 2018-02-26"
"（时间更新）关于召开浙江大学党委扩大会议暨2018年度工作部署会的通知 2018-02-23"
